"","scientific_name","midpoint_cc","releveSite","releveyear"
"961","Maianthemum racemosum",0.5,"WWRP Rel 3",2024
"962","Maianthemum racemosum",3,"WWRP WL Rel",2024
"963","Maianthemum stellatum",3,"LBRP R",2024
"964","Maianthemum stellatum",3,"LHDL rel 2-2",2024
"965","Maianthemum stellatum",0.5,"SLPR Rel 2",2024
"966","Maianthemum stellatum",3,"WWRP Rel 2",2024
"967","Malus sp.",15,"LHDL rel 1-6",2024
"968","Malus sp.",3,"LHDL rel 2-2",2024
"969","Malus sp.",3,"LHHL 5",2024
"970","Malus sp.",0.5,"LHHL2 Rel",2024
"971","Malus sp.",0.5,"LHSP 1-1",2024
"972","Medicago lupulina",3,"LBRP Rel 8",2024
"973","Medicago lupulina",3,"MRPR C",2024
"974","Medicago lupulina",3,"MRPR CPL19 rel 1",2024
"975","Medicago lupulina",3,"MRPR TB Rel 2",2024
"976","Medicago lupulina",3,"WWRP RCG unit 5 rel",2024
"977","Melilotus alba",3,"WWRP RCG unit 5 rel",2024
"978","Melilotus sp.",15,"LBRP Rel 8",2024
"979","Melilotus sp.",0.5,"MRPR CPL19 rel 1",2024
"980","Melilotus sp.",3,"MRPR TB Rel 2",2024
"981","Melilotus sp.",3,"TCP Lakeshore Rel 1",2024
"982","Melilotus sp.",3,"TCP Lakeshore Rel 2",2024
"983","Melilotus sp.",3,"WWRP Rel 2",2024
"984","Menispermum canadense",3,"LBRP R",2024
"985","Menispermum canadense",0.5,"SLPR Rel 2",2024
"986","Menispermum canadense",0.5,"SLSBWL rel 1",2024
"987","Menispermum canadense",3,"South Creek Releve 2",2024
"988","Micranthes pensylvanica",3,"LHTS 1",2024
"989","Mimulus ringens",0.5,"LHHL1 Rel",2024
"990","Mimulus ringens",0.5,"TCP Lakeshore Rel 1",2024
"991","Mirabilis nyctaginea",0.5,"SLPR B",2024
"992","Mirabilis nyctaginea",0.5,"WWRP Rel 4",2024
"993","Monarda fistulosa",3,"LBRP  Rel 3",2024
"994","Monarda fistulosa",15,"LBRP Rel 8",2024
"995","Monarda fistulosa",3,"LHDL rel 2-2",2024
"996","Monarda fistulosa",3,"LHHL 5",2024
"997","Monarda fistulosa",3,"LHPP rel 1",2024
"998","Monarda fistulosa",3,"LHPP rel 2",2024
"999","Monarda fistulosa",3,"MRPR C",2024
"1000","Monarda fistulosa",3,"MRPR CPL19 rel 1",2024
"1001","Monarda fistulosa",3,"MRPR Rel 3",2024
"1002","Monarda fistulosa",3,"SLPR B",2024
"1003","Monarda fistulosa",15,"TCP Lakeshore Rel 1",2024
"1004","Monarda fistulosa",3,"WWBW Rel",2024
"1005","Monarda fistulosa",3,"WWRP Italy Moraine Rel",2024
"1006","Monarda fistulosa",15,"WWRP RCG unit 5 rel",2024
"1007","Monarda fistulosa",3,"WWRP Rel 2",2024
"1008","Monarda fistulosa",3,"WWRP Rel 3",2024
"1009","Monarda punctata",3,"LHPP rel 1",2024
"1010","Monarda punctata",3,"LHPP rel 2",2024
"1011","Morus alba",3,"LBRP  Rel 3",2024
"1012","Morus alba",0.5,"LBRP R",2024
"1013","Morus alba",0.5,"LHPP rel 2",2024
"1014","Morus alba",3,"SLPR B",2024
"1015","Morus alba",0.5,"SLPR Rel 2",2024
"1016","Morus alba",0.5,"TCP Lakeshore Rel 2",2024
"1017","Muhlenbergia frondosa",3,"LBRP  Rel 3",2024
"1018","Muhlenbergia frondosa",3,"MRPR Rel 3",2024
"1019","Muhlenbergia mexicana",15,"LHHL4 Rel",2024
"1020","Myosoton aquaticum",3,"LBRP R",2024
"1021","Myosoton aquaticum",3,"MRPR C",2024
"1022","Myosoton aquaticum",3,"MRPR Rel 2",2024
"1023","Myosoton aquaticum",3,"MRPR Rel 3",2024
"1024","Myosoton aquaticum",3,"MRPR TB Rel 2",2024
"1025","Nepeta cataria",3,"LBRP  Rel 3",2024
"1026","Nepeta cataria",0.5,"SLPR B",2024
"1027","Oenothera biennis",3,"LHPP rel 1",2024
"1028","Oenothera biennis",3,"LHPP rel 2",2024
"1029","Oenothera biennis s.l.",3,"LBRP  Rel 3",2024
"1030","Onoclea sensibilis",3,"LHHL 5",2024
"1031","Onoclea sensibilis",3,"LHHL1 Rel",2024
"1032","Onoclea sensibilis",3,"LHHL4 Rel",2024
"1033","Onoclea sensibilis",3,"LHTS 1",2024
"1034","Onoclea sensibilis",15,"WWBW Rel",2024
"1035","Osmorhiza claytonii",3,"LBRP  Rel 3",2024
"1036","Osmorhiza claytonii",3,"LHHL2 Rel",2024
"1037","Osmorhiza claytonii",3,"LHHL3 Rel",2024
"1038","Osmorhiza claytonii",3,"LHJL 1",2024
"1039","Osmorhiza claytonii",3,"MRPR C",2024
"1040","Osmorhiza claytonii",0.5,"SLCW Releve 1",2024
"1041","Osmorhiza claytonii",3,"SLPR Rel 2",2024
"1042","Osmorhiza claytonii",3,"SLSBWL rel 1",2024
"1043","Osmorhiza claytonii",15,"WWRP WL Rel",2024
"1044","Osmorhiza longistylis",0.5,"LHJL 1",2024
"1045","Osmorhiza longistylis",0.5,"MRPR Rel 2",2024
"1046","Osmorhiza longistylis",3,"SLPR 1",2024
"1047","Osmorhiza longistylis",0.5,"SLPR Rel 2",2024
"1048","Osmunda claytoniana",3,"LHHL 5",2024
"1049","Osmunda claytoniana",3,"LHHL1 Rel",2024
"1050","Osmunda claytoniana",3,"LHJL 1",2024
"1051","Osmundastrum cinnamomeum",15,"LHTS 1",2024
"1052","Ostrya virginiana",3,"LHHL 5",2024
"1053","Ostrya virginiana",37.5,"LHHL3 Rel",2024
"1054","Ostrya virginiana",0.5,"LHHL4 Rel",2024
"1055","Ostrya virginiana",87.5,"LHJL 1",2024
"1056","Ostrya virginiana",3,"MRPR C",2024
"1057","Ostrya virginiana",3,"MRPR CPL19 rel 1",2024
"1058","Ostrya virginiana",15,"MRPR Rel 2",2024
"1059","Ostrya virginiana",0.5,"MRPR Rel 3",2024
"1060","Ostrya virginiana",0.5,"SLPR B",2024
"1061","Oxalis stricta",3,"LBRP R",2024
"1062","Oxalis stricta",3,"LHHL1 Rel",2024
"1063","Oxalis stricta",3,"LHHL4 Rel",2024
"1064","Oxalis stricta",0.5,"LHPP rel 2",2024
"1065","Oxalis stricta",3,"MRPR C",2024
"1066","Oxalis stricta",3,"MRPR CPL19 rel 1",2024
"1067","Oxalis stricta",3,"MRPR Rel 2",2024
"1068","Oxalis stricta",0.5,"SLPR B",2024
"1069","Oxalis stricta",3,"SLSBWL rel 1",2024
"1070","Oxalis stricta",3,"WWRP Italy Moraine Rel",2024
"1071","Oxalis stricta",3,"WWRP Rel 3",2024
"1072","Panicum capillare",0.5,"LBRP  Rel 3",2024
"1073","Panicum capillare",3,"LBRP R",2024
"1074","Panicum virgatum",3,"TCP Lakeshore Rel 1",2024
"1075","Parthenocissus inserta",3,"LHHL 5",2024
"1076","Parthenocissus quinquefolia",15,"LHHL3 Rel",2024
"1077","Parthenocissus quinquefolia",62.5,"SLSBWL rel 1",2024
"1078","Parthenocissus sp.",3,"LBRP  Rel 3",2024
"1079","Parthenocissus sp.",3,"LBRP R",2024
"1080","Parthenocissus sp.",3,"LBRP Rel 8",2024
"1081","Parthenocissus sp.",15,"LHDL rel 1-6",2024
"1082","Parthenocissus sp.",3,"LHDL rel 2-2",2024
"1083","Parthenocissus sp.",3,"LHHL1 Rel",2024
"1084","Parthenocissus sp.",15,"LHHL2 Rel",2024
"1085","Parthenocissus sp.",3,"LHHL4 Rel",2024
"1086","Parthenocissus sp.",3,"LHJL 1",2024
"1087","Parthenocissus sp.",15,"LHSP 1-1",2024
"1088","Parthenocissus sp.",3,"LHTS 1",2024
"1089","Parthenocissus sp.",3,"MRPR C",2024
"1090","Parthenocissus sp.",3,"MRPR Rel 2",2024
"1091","Parthenocissus sp.",3,"MRPR Rel 3",2024
"1092","Parthenocissus sp.",0.5,"MRPR TB Rel 2",2024
"1093","Parthenocissus sp.",3,"SLCW Releve 1",2024
"1094","Parthenocissus sp.",15,"SLPR 1",2024
"1095","Parthenocissus sp.",3,"SLPR B",2024
"1096","Parthenocissus sp.",15,"SLPR Rel 2",2024
"1097","Parthenocissus sp.",15,"South Creek Releve 2",2024
"1098","Parthenocissus sp.",3,"WWRP RCG unit 5 rel",2024
"1099","Parthenocissus sp.",3,"WWRP Rel 2",2024
"1100","Parthenocissus sp.",3,"WWRP WL Rel",2024
"1101","Pedicularis lanceolata",3,"WWBW Rel",2024
"1102","Penstemon grandiflorus",3,"SLPR B",2024
"1103","Penthorum sedoides",3,"LHHL1 Rel",2024
"1104","Persicaria amphibia",3,"TCP Lakeshore Rel 2",2024
"1105","Persicaria maculosa",3,"LBRP R",2024
"1106","Persicaria maculosa",0.5,"LHHL2 Rel",2024
"1107","Persicaria maculosa",3,"LHHL4 Rel",2024
"1108","Persicaria pensylvanica",3,"LBRP R",2024
"1109","Persicaria punctata",0.5,"LHHL2 Rel",2024
"1110","Persicaria punctata",3,"LHTS 1",2024
"1111","Persicaria sagittata",3,"LHHL1 Rel",2024
"1112","Persicaria sagittata",0.5,"LHSP 1-1",2024
"1113","Persicaria sagittata",3,"LHTS 1",2024
"1114","Persicaria sagittata",3,"WWBW Rel",2024
"1115","Persicaria virginiana",0.5,"LBRP R",2024
"1116","Phalaris arundinacea",3,"LBRP  Rel 3",2024
"1117","Phalaris arundinacea",15,"LBRP R",2024
"1118","Phalaris arundinacea",3,"LHDL rel 1-6",2024
"1119","Phalaris arundinacea",3,"LHDL rel 2-2",2024
"1120","Phalaris arundinacea",15,"LHHL 5",2024
"1121","Phalaris arundinacea",15,"LHHL1 Rel",2024
"1122","Phalaris arundinacea",3,"LHHL4 Rel",2024
"1123","Phalaris arundinacea",3,"LHTS 1",2024
"1124","Phalaris arundinacea",62.5,"MRPR TB Rel 2",2024
"1125","Phalaris arundinacea",37.5,"TCP Lakeshore Rel 1",2024
"1126","Phalaris arundinacea",3,"TCP Lakeshore Rel 2",2024
"1127","Phalaris arundinacea",3,"WWBW Rel",2024
"1128","Phalaris arundinacea",87.5,"WWRP R",2024
"1129","Phalaris arundinacea",87.5,"WWRP RCG unit 4 Rel",2024
"1130","Phalaris arundinacea",37.5,"WWRP RCG unit 5 rel",2024
"1131","Phalaris arundinacea",15,"WWRP Rel 3",2024
"1132","Phleum pratense",0.5,"MRPR Rel 2",2024
"1133","Phleum pratense",3,"MRPR Rel 3",2024
"1134","Phleum pratense",0.5,"WWRP Rel 3",2024
"1135","Phlox pilosa",3,"WWRP Italy Moraine Rel",2024
"1136","Phryma leptostachya",3,"LHHL3 Rel",2024
"1137","Phryma leptostachya",0.5,"MRPR C",2024
"1138","Phryma leptostachya",3,"SLPR 1",2024
"1139","Phryma leptostachya",3,"SLSBWL rel 1",2024
"1140","Phryma leptostachya",0.5,"WWRP Rel 2",2024
"1141","Phryma leptostachya",3,"WWRP Rel 3",2024
"1142","Phryma leptostachya",3,"WWRP WL Rel",2024
"1143","Physalis heterophylla",15,"LBRP Rel 8",2024
"1144","Physalis heterophylla",3,"SLPR B",2024
"1145","Physalis virginiana",0.5,"LBRP Rel 8",2024
"1146","Physalis virginiana",0.5,"WWRP Rel 4",2024
"1147","Physostegia virginiana",3,"TCP Lakeshore Rel 2",2024
"1148","Pilea fontana",15,"LHTS 1",2024
"1149","Pilea sp.",3,"LBRP R",2024
"1150","Pilea sp.",0.5,"LHHL1 Rel",2024
"1151","Pilea sp.",3,"LHHL3 Rel",2024
"1152","Pilea sp.",0.5,"LHHL4 Rel",2024
"1153","Pilea sp.",3,"MRPR C",2024
"1154","Pilea sp.",3,"SLPR 1",2024
"1155","Plantago major",0.5,"LBRP  Rel 3",2024
"1156","Plantago major",3,"WWRP Rel 4",2024
"1157","Plantago rugelii",0.5,"LBRP Rel 8",2024
"1158","Plantago rugelii",3,"LHDL rel 1-6",2024
"1159","Plantago rugelii",3,"LHHL2 Rel",2024
"1160","Plantago rugelii",0.5,"LHHL4 Rel",2024
"1161","Plantago rugelii",0.5,"LHSP 1-1",2024
"1162","Plantago rugelii",3,"MRPR C",2024
"1163","Plantago rugelii",3,"SLPR Rel 2",2024
"1164","Plantago rugelii",3,"WWRP RCG unit 5 rel",2024
"1165","Poa compressa",15,"MRPR CPL19 rel 1",2024
"1166","Poa compressa",3,"SLPR B",2024
"1167","Poa compressa",3,"WWRP Rel 2",2024
"1168","Poa pratensis",15,"LBRP  Rel 3",2024
"1169","Poa pratensis",15,"LBRP Rel 8",2024
"1170","Poa pratensis",15,"LHDL rel 1-6",2024
"1171","Poa pratensis",3,"LHHL 5",2024
"1172","Poa pratensis",3,"MRPR C",2024
"1173","Poa pratensis",3,"MRPR CPL19 rel 1",2024
"1174","Poa pratensis",3,"MRPR Rel 2",2024
"1175","Poa pratensis",37.5,"MRPR Rel 3",2024
"1176","Poa pratensis",15,"South Creek Releve 1",2024
"1177","Poa pratensis",3,"TCP Lakeshore Rel 1",2024
"1178","Poa pratensis",3,"TCP Lakeshore Rel 2",2024
"1179","Poa pratensis",3,"WWRP Italy Moraine Rel",2024
"1180","Poa pratensis",3,"WWRP RCG unit 5 rel",2024
"1181","Poa pratensis",15,"WWRP Rel 4",2024
"1182","Polygonatum biflorum",0.5,"WWRP WL Rel",2024
"1183","Polygonum sp.",0.5,"TCP Lakeshore Rel 2",2024
"1184","Populus deltoides",15,"South Creek Releve 2",2024
"1185","Populus deltoides",37.5,"TCP Lakeshore Rel 2",2024
"1186","Populus grandidentata",62.5,"LHHL3 Rel",2024
"1187","Populus grandidentata",3,"WWRP WL Rel",2024
"1188","Populus tremuloides",15,"LHDL rel 2-2",2024
"1189","Populus tremuloides",3,"LHHL 5",2024
"1190","Populus tremuloides",15,"LHHL4 Rel",2024
"1191","Populus tremuloides",15,"LHJL 1",2024
"1192","Populus tremuloides",15,"LHPP rel 1",2024
"1193","Populus tremuloides",15,"LHPP rel 2",2024
"1194","Populus tremuloides",3,"LHSP 1-1",2024
"1195","Populus tremuloides",3,"MRPR CPL19 rel 1",2024
"1196","Populus tremuloides",0.5,"SLPR B",2024
"1197","Populus tremuloides",15,"WWRP Rel 4",2024
"1198","Potentilla norvegica",0.5,"LHHL1 Rel",2024
"1199","Potentilla recta",0.5,"LBRP Rel 8",2024
"1200","Potentilla recta",0.5,"LHDL rel 1-6",2024
"1201","Potentilla recta",3,"LHHL4 Rel",2024
"1202","Potentilla recta",3,"MRPR C",2024
"1203","Potentilla recta",3,"SLPR B",2024
"1204","Potentilla recta",3,"WWRP Italy Moraine Rel",2024
"1205","Potentilla recta",3,"WWRP Rel 4",2024
"1206","Prairie violet sp.",3,"MRPR CPL19 rel 1",2024
"1207","Prairie violet sp.",3,"WWRP Italy Moraine Rel",2024
"1208","Prairie violet sp.",3,"WWRP Rel 2",2024
"1209","Prunella vulgaris",3,"MRPR C",2024
"1210","Prunella vulgaris",3,"MRPR Rel 3",2024
"1211","Prunus americana",3,"LBRP R",2024
"1212","Prunus americana",3,"LHDL rel 1-6",2024
"1213","Prunus americana",3,"MRPR CPL19 rel 1",2024
"1214","Prunus americana",0.5,"WWBW Rel",2024
"1215","Prunus americana",3,"WWRP Italy Moraine Rel",2024
"1216","Prunus americana",3,"WWRP Rel 2",2024
"1217","Prunus americana",15,"WWRP Rel 3",2024
"1218","Prunus serotina",3,"LBRP R",2024
"1219","Prunus serotina",15,"LHDL rel 1-6",2024
"1220","Prunus serotina",37.5,"LHDL rel 2-2",2024
"1221","Prunus serotina",3,"LHHL 5",2024
"1222","Prunus serotina",3,"LHHL1 Rel",2024
"1223","Prunus serotina",15,"LHHL2 Rel",2024
"1224","Prunus serotina",3,"LHHL3 Rel",2024
"1225","Prunus serotina",37.5,"LHHL4 Rel",2024
"1226","Prunus serotina",15,"LHJL 1",2024
"1227","Prunus serotina",3,"LHPP rel 1",2024
"1228","Prunus serotina",3,"LHPP rel 2",2024
"1229","Prunus serotina",15,"LHSP 1-1",2024
"1230","Prunus serotina",15,"MRPR C",2024
"1231","Prunus serotina",3,"MRPR CPL19 rel 1",2024
"1232","Prunus serotina",15,"MRPR Rel 2",2024
"1233","Prunus serotina",15,"MRPR Rel 3",2024
"1234","Prunus serotina",3,"SLCW Releve 1",2024
"1235","Prunus serotina",15,"SLPR 1",2024
"1236","Prunus serotina",3,"SLPR Rel 2",2024
"1237","Prunus serotina",15,"South Creek Releve 2",2024
"1238","Prunus serotina",3,"WWRP Italy Moraine Rel",2024
"1239","Prunus serotina",3,"WWRP RCG unit 5 rel",2024
"1240","Prunus serotina",3,"WWRP Rel 2",2024
"1241","Prunus serotina",3,"WWRP Rel 3",2024
"1242","Prunus serotina",3,"WWRP Rel 4",2024
"1243","Prunus serotina",0.5,"WWRP WL Rel",2024
"1244","Prunus virginiana",3,"LBRP R",2024
"1245","Prunus virginiana",3,"LHDL rel 1-6",2024
"1246","Prunus virginiana",3,"LHDL rel 2-2",2024
"1247","Prunus virginiana",3,"LHHL 5",2024
"1248","Prunus virginiana",3,"LHHL1 Rel",2024
"1249","Prunus virginiana",15,"LHHL2 Rel",2024
"1250","Prunus virginiana",3,"LHHL3 Rel",2024
"1251","Prunus virginiana",3,"LHHL4 Rel",2024
"1252","Prunus virginiana",3,"LHJL 1",2024
"1253","Prunus virginiana",15,"LHSP 1-1",2024
"1254","Prunus virginiana",3,"MRPR CPL19 rel 1",2024
"1255","Prunus virginiana",3,"MRPR Rel 2",2024
"1256","Prunus virginiana",3,"MRPR Rel 3",2024
"1257","Prunus virginiana",0.5,"SLCW Releve 1",2024
"1258","Prunus virginiana",3,"SLPR 1",2024
"1259","Prunus virginiana",3,"SLPR Rel 2",2024
"1260","Prunus virginiana",3,"SLSBWL rel 1",2024
"1261","Prunus virginiana",3,"South Creek Releve 2",2024
"1262","Prunus virginiana",15,"WWRP WL Rel",2024
"1263","Pseudognaphalium obtusifolium",3,"LHPP rel 1",2024
"1264","Pseudognaphalium obtusifolium",3,"LHPP rel 2",2024
"1265","Pteridium aquilinum",3,"LHHL 5",2024
"1266","Pteridium aquilinum",3,"LHHL1 Rel",2024
"1267","Pycnanthemum virginianum",3,"LBRP  Rel 3",2024
"1268","Pycnanthemum virginianum",3,"South Creek Releve 1",2024
"1269","Pycnanthemum virginianum",3,"WWBW Rel",2024
"1270","Pyrola elliptica",3,"LHHL 5",2024
"1271","Quercus alba",15,"LHDL rel 2-2",2024
"1272","Quercus alba",37.5,"LHHL 5",2024
"1273","Quercus alba",15,"LHHL1 Rel",2024
"1274","Quercus alba",15,"LHHL2 Rel",2024
"1275","Quercus alba",15,"LHJL 1",2024
"1276","Quercus alba",15,"LHPP rel 2",2024
"1277","Quercus ellipsoidalis",37.5,"LHDL rel 1-6",2024
"1278","Quercus ellipsoidalis",15,"LHDL rel 2-2",2024
"1279","Quercus ellipsoidalis",37.5,"LHHL1 Rel",2024
"1280","Quercus ellipsoidalis",15,"LHJL 1",2024
"1281","Quercus ellipsoidalis",15,"LHPP rel 2",2024
"1282","Quercus ellipsoidalis",37.5,"LHSP 1-1",2024
"1283","Quercus ellipsoidalis",0.5,"MRPR CPL19 rel 1",2024
"1284","Quercus ellipsoidalis",15,"MRPR Rel 2",2024
"1285","Quercus ellipsoidalis",15,"MRPR Rel 3",2024
"1286","Quercus ellipsoidalis",3,"SLPR B",2024
"1287","Quercus ellipsoidalis",3,"SLPR Rel 2",2024
"1288","Quercus ellipsoidalis",37.5,"South Creek Releve 2",2024
"1289","Quercus ellipsoidalis",0.5,"TCP Lakeshore Rel 1",2024
"1290","Quercus ellipsoidalis",0.5,"WWRP Rel 3",2024
"1291","Quercus macrocarpa",37.5,"LBRP  Rel 3",2024
"1292","Quercus macrocarpa",0.5,"LHDL rel 1-6",2024
"1293","Quercus macrocarpa",15,"LHHL 5",2024
"1294","Quercus macrocarpa",0.5,"LHHL4 Rel",2024
"1295","Quercus macrocarpa",15,"LHJL 1",2024
"1296","Quercus macrocarpa",37.5,"LHSP 1-1",2024
"1297","Quercus macrocarpa",3,"MRPR CPL19 rel 1",2024
"1298","Quercus macrocarpa",15,"MRPR Rel 2",2024
"1299","Quercus macrocarpa",15,"MRPR Rel 3",2024
"1300","Quercus macrocarpa",37.5,"SLPR B",2024
"1301","Quercus macrocarpa",37.5,"SLPR Rel 2",2024
"1302","Quercus macrocarpa",62.5,"SLSBWL rel 1",2024
"1303","Quercus macrocarpa",0.5,"WWRP Rel 3",2024
"1304","Quercus macrocarpa",87.5,"WWRP WL Rel",2024
"1305","Quercus rubra",15,"LHHL 5",2024
"1306","Quercus rubra",62.5,"LHHL2 Rel",2024
"1307","Quercus rubra",15,"LHHL3 Rel",2024
"1308","Quercus rubra",15,"LHHL4 Rel",2024
"1309","Quercus rubra",3,"LHPP rel 1",2024
"1310","Quercus rubra",0.5,"MRPR C",2024
"1311","Quercus rubra",62.5,"SLCW Releve 1",2024
"1312","Quercus rubra",0.5,"SLSBWL rel 1",2024
"1313","Quercus sp.",3,"SLPR 1",2024
"1314","Quercus sp.",0.5,"WWRP Rel 4",2024
"1315","Ranunculus abortivus",3,"LBRP  Rel 3",2024
"1316","Ranunculus abortivus",0.5,"LBRP R",2024
"1317","Ranunculus abortivus",3,"LHDL rel 1-6",2024
"1318","Ranunculus abortivus",3,"LHDL rel 2-2",2024
"1319","Ranunculus abortivus",3,"LHHL 5",2024
"1320","Ranunculus abortivus",3,"LHHL1 Rel",2024
"1321","Ranunculus abortivus",3,"LHHL2 Rel",2024
"1322","Ranunculus abortivus",3,"LHHL3 Rel",2024
"1323","Ranunculus abortivus",3,"LHHL4 Rel",2024
"1324","Ranunculus abortivus",0.5,"LHJL 1",2024
"1325","Ranunculus abortivus",3,"LHPP rel 2",2024
"1326","Ranunculus abortivus",3,"MRPR Rel 2",2024
"1327","Ranunculus abortivus",3,"MRPR Rel 3",2024
"1328","Ranunculus abortivus",3,"SLCW Releve 1",2024
"1329","Ranunculus abortivus",3,"SLPR 1",2024
"1330","Ranunculus abortivus",3,"SLPR B",2024
"1331","Ranunculus abortivus",3,"SLPR Rel 2",2024
"1332","Ranunculus abortivus",0.5,"SLSBWL rel 1",2024
"1333","Ranunculus abortivus",0.5,"South Creek Releve 2",2024
"1334","Ranunculus abortivus",3,"TCP Lakeshore Rel 2",2024
"1335","Ranunculus hispidus",0.5,"LHHL2 Rel",2024
"1336","Ranunculus hispidus",3,"MRPR C",2024
"1337","Ranunculus hispidus",3,"SLPR 1",2024
"1338","Ranunculus pensylvanicus",3,"LHHL1 Rel",2024
"1339","Ranunculus pensylvanicus",0.5,"TCP Lakeshore Rel 2",2024
"1340","Ranunculus recurvatus",3,"LHDL rel 1-6",2024
"1341","Ranunculus recurvatus",3,"LHDL rel 2-2",2024
"1342","Ranunculus recurvatus",0.5,"LHHL 5",2024
"1343","Ranunculus recurvatus",3,"LHHL3 Rel",2024
"1344","Ranunculus recurvatus",3,"LHHL4 Rel",2024
"1345","Ranunculus recurvatus",3,"LHSP 1-1",2024
"1346","Ranunculus recurvatus",3,"MRPR Rel 3",2024
"1347","Ranunculus recurvatus",3,"WWRP WL Rel",2024
"1348","Ratibida pinnata",0.5,"MRPR CPL19 rel 1",2024
"1349","Ratibida pinnata",3,"TCP Lakeshore Rel 1",2024
"1350","Ratibida pinnata",3,"WWRP Rel 2",2024
"1351","Ratibida pinnata",3,"WWRP Rel 3",2024
"1352","Rhamnus cathartica",3,"LBRP  Rel 3",2024
"1353","Rhamnus cathartica",15,"LBRP R",2024
"1354","Rhamnus cathartica",3,"LBRP Rel 8",2024
"1355","Rhamnus cathartica",3,"LHDL rel 1-6",2024
"1356","Rhamnus cathartica",15,"LHDL rel 2-2",2024
"1357","Rhamnus cathartica",3,"LHHL 5",2024
"1358","Rhamnus cathartica",3,"LHHL1 Rel",2024
"1359","Rhamnus cathartica",15,"LHHL2 Rel",2024
"1360","Rhamnus cathartica",3,"LHHL3 Rel",2024
"1361","Rhamnus cathartica",15,"LHHL4 Rel",2024
"1362","Rhamnus cathartica",3,"LHJL 1",2024
"1363","Rhamnus cathartica",15,"LHSP 1-1",2024
"1364","Rhamnus cathartica",3,"LHTS 1",2024
"1365","Rhamnus cathartica",37.5,"MRPR C",2024
"1366","Rhamnus cathartica",15,"MRPR CPL19 rel 1",2024
"1367","Rhamnus cathartica",62.5,"MRPR Rel 2",2024
"1368","Rhamnus cathartica",37.5,"MRPR Rel 3",2024
"1369","Rhamnus cathartica",3,"SLCW Releve 1",2024
"1370","Rhamnus cathartica",15,"SLPR 1",2024
"1371","Rhamnus cathartica",0.5,"SLPR B",2024
"1372","Rhamnus cathartica",62.5,"SLPR Rel 2",2024
"1373","Rhamnus cathartica",3,"SLSBWL rel 1",2024
"1374","Rhamnus cathartica",62.5,"South Creek Releve 2",2024
"1375","Rhamnus cathartica",37.5,"TCP Lakeshore Rel 2",2024
"1376","Rhamnus cathartica",3,"WWBW Rel",2024
"1377","Rhamnus cathartica",3,"WWRP Italy Moraine Rel",2024
"1378","Rhamnus cathartica",15,"WWRP Rel 2",2024
"1379","Rhamnus cathartica",15,"WWRP Rel 3",2024
"1380","Rhus glabra",3,"LHDL rel 1-6",2024
"1381","Rhus glabra",3,"LHHL4 Rel",2024
"1382","Rhus glabra",3,"LHPP rel 1",2024
"1383","Rhus glabra",3,"LHPP rel 2",2024
"1384","Rhus glabra",15,"SLPR B",2024
"1385","Rhus glabra",3,"TCP Lakeshore Rel 2",2024
"1386","Rhus glabra",62.5,"WWRP Italy Moraine Rel",2024
"1387","Rhus glabra",3,"WWRP Rel 4",2024
"1388","Ribes americanum",0.5,"LBRP R",2024
"1389","Ribes americanum",0.5,"LHSP 1-1",2024
"1390","Ribes cynosbati",3,"SLSBWL rel 1",2024
"1391","Ribes missouriense",3,"LHHL 5",2024
"1392","Ribes missouriense",15,"SLSBWL rel 1",2024
"1393","Ribes sp.",3,"LBRP  Rel 3",2024
"1394","Ribes sp.",3,"LBRP R",2024
"1395","Ribes sp.",3,"LHDL rel 1-6",2024
"1396","Ribes sp.",3,"LHDL rel 2-2",2024
"1397","Ribes sp.",3,"LHHL 5",2024
"1398","Ribes sp.",3,"LHHL1 Rel",2024
"1399","Ribes sp.",3,"LHHL2 Rel",2024
"1400","Ribes sp.",15,"LHHL3 Rel",2024
"1401","Ribes sp.",3,"LHHL4 Rel",2024
"1402","Ribes sp.",15,"LHJL 1",2024
"1403","Ribes sp.",0.5,"LHPP rel 2",2024
"1404","Ribes sp.",15,"LHSP 1-1",2024
"1405","Ribes sp.",3,"MRPR C",2024
"1406","Ribes sp.",3,"MRPR Rel 2",2024
"1407","Ribes sp.",3,"MRPR Rel 3",2024
"1408","Ribes sp.",15,"SLCW Releve 1",2024
"1409","Ribes sp.",37.5,"SLPR 1",2024
"1410","Ribes sp.",3,"SLPR B",2024
"1411","Ribes sp.",3,"SLPR Rel 2",2024
"1412","Ribes sp.",3,"SLSBWL rel 1",2024
"1413","Ribes sp.",3,"South Creek Releve 2",2024
"1414","Ribes sp.",3,"WWRP Rel 2",2024
"1415","Ribes sp.",3,"WWRP WL Rel",2024
"1416","Rorippa spp.",0.5,"LBRP R",2024
"1417","Rosa arkansana",3,"WWRP Rel 2",2024
"1418","Rosa arkansana",3,"WWRP Rel 4",2024
"1419","Rosa sp.",0.5,"WWRP Rel 3",2024
"1420","Rubus cf. flagellaris",3,"LHHL 5",2024
"1421","Rubus cf. flagellaris",3,"LHHL3 Rel",2024
"1422","Rubus flagellaris",15,"WWRP Italy Moraine Rel",2024
"1423","Rubus idaeus",3,"LHDL rel 1-6",2024
"1424","Rubus idaeus",15,"LHDL rel 2-2",2024
"1425","Rubus idaeus",3,"LHHL1 Rel",2024
"1426","Rubus idaeus",3,"LHHL3 Rel",2024
"1427","Rubus idaeus",3,"LHJL 1",2024
