"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"977","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.204081632653061,0.204081632653061,"LHPP rel 1late2023","2023","LHPP rel 1late"
"978","Pseudognaphalium obtusifolium","sweet everlasting",3,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.122448979591837,"LHPP rel 1late2023","2023","LHPP rel 1late"
"979","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0408163265306122,0.122448979591837,"LHPP rel 1late2023","2023","LHPP rel 1late"
"980","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.0816326530612245,"LHPP rel 1late2023","2023","LHPP rel 1late"
"981","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0408163265306122,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"982","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.122448979591837,"LHPP rel 1late2023","2023","LHPP rel 1late"
"983","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0408163265306122,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"984","Crotalaria sagittalis","rattlebox",3,"H","Native","NA","SC",NA,NA,">1-5%",3,3,0.0408163265306122,0.122448979591837,"LHPP rel 1late2023","2023","LHPP rel 1late"
"985","Antennaria spp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0408163265306122,0.0816326530612245,"LHPP rel 1late2023","2023","LHPP rel 1late"
"986","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0408163265306122,0.0408163265306122,"LHPP rel 1late2023","2023","LHPP rel 1late"
"987","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0408163265306122,0.0816326530612245,"LHPP rel 1late2023","2023","LHPP rel 1late"
"988","Desmodium canadense","Canada tick trefoil",4,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.163265306122449,"LHPP rel 1late2023","2023","LHPP rel 1late"
"989","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0408163265306122,0.244897959183673,"LHPP rel 1late2023","2023","LHPP rel 1late"
"990","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0408163265306122,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"991","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.163265306122449,"LHPP rel 1late2023","2023","LHPP rel 1late"
"992","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0408163265306122,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"993","Oenothera biennis s.l.","common evening primrose",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.0408163265306122,"LHPP rel 1late2023","2023","LHPP rel 1late"
"994","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">0-1%",0.5,0.5,0.00680272108843537,0.00680272108843537,"LHPP rel 1late2023","2023","LHPP rel 1late"
"995","Monarda punctata",NA,3,"H","Native","UPL","0",NA,NA,">0-1%",0.5,0.5,0.00680272108843537,0.0204081632653061,"LHPP rel 1late2023","2023","LHPP rel 1late"
"996","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00680272108843537,0.0204081632653061,"LHPP rel 1late2023","2023","LHPP rel 1late"
"997","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0408163265306122,0.0816326530612245,"LHPP rel 1late2023","2023","LHPP rel 1late"
"998","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.3125,1.5625,"LHPP rel 1late2023","2023","LHPP rel 1late"
"999","Digitaria cognata","fall witch grass",2,"G","Native","NA","0",NA,1,">1-5%",3,3,0.0625,0.125,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1000","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,1,">1-5%",3,3,0.0625,0.1875,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1001","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0625,0.25,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1002","Cyperus lupulinus","slender nut sedge",6,"G","Native","[FACU-]","0",NA,NA,">1-5%",3,3,0.0625,0.375,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1003","Setaria pumila",NA,0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0625,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1004","Cyperus schweinitzii","Schweinitz's nut sedge",5,"G","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0625,0.3125,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1005","Eriochloa villosa","hairy cupgrass",0,"G","Introduced","NA","0",NA,1,">1-5%",3,3,0.0625,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1006","Eragrostis spectabilis","purple lovegrass",3,"G","Native","UPL","0",NA,NA,">1-5%",3,3,0.0625,0.1875,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1007","Elymus repens","quackgrass",0,"G","Introduced","[FACU]","0",NA,1,">1-5%",3,3,0.0625,0,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1008","Carex spp.",NA,3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0625,0.1875,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1009","Sorghastrum nutans","Indian grass",5,"G","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0625,0.3125,"LHPP rel 1late2023","2023","LHPP rel 1late"
"1010","Rubus allegheniensis","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.117647058823529,0.235294117647059,"LHPP 1early2023","2023","LHPP 1early"
"1011","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.117647058823529,0.470588235294118,"LHPP 1early2023","2023","LHPP 1early"
"1012","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.117647058823529,0,"LHPP 1early2023","2023","LHPP 1early"
"1013","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.117647058823529,0.235294117647059,"LHPP 1early2023","2023","LHPP 1early"
"1014","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.117647058823529,0.352941176470588,"LHPP 1early2023","2023","LHPP 1early"
"1015","Quercus ellipsoidalis","northern pin oak",5,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.117647058823529,0.588235294117647,"LHPP 1early2023","2023","LHPP 1early"
"1016","Acer ginnala","amur maple",0,"D","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.0196078431372549,0,"LHPP 1early2023","2023","LHPP 1early"
"1017","Rhus glabra","smooth sumac",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.117647058823529,0.235294117647059,"LHPP 1early2023","2023","LHPP 1early"
"1018","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.0196078431372549,0.0392156862745098,"LHPP 1early2023","2023","LHPP 1early"
"1019","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">0-1%",0.5,0.5,0.0196078431372549,0,"LHPP 1early2023","2023","LHPP 1early"
"1020","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.117647058823529,0.235294117647059,"LHPP 1early2023","2023","LHPP 1early"
"1021","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,3,">25-50%",37.5,37.5,0.436046511627907,0.436046511627907,"LHPP 1early2023","2023","LHPP 1early"
"1022","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.174418604651163,0.523255813953488,"LHPP 1early2023","2023","LHPP 1early"
"1023","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0348837209302326,0.104651162790698,"LHPP 1early2023","2023","LHPP 1early"
"1024","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0348837209302326,0.0697674418604651,"LHPP 1early2023","2023","LHPP 1early"
"1025","Fragaria vesca",NA,3,"H","Native","UPL","0",NA,1,">1-5%",3,3,0.0348837209302326,0.104651162790698,"LHPP 1early2023","2023","LHPP 1early"
"1026","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0348837209302326,0,"LHPP 1early2023","2023","LHPP 1early"
"1027","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0348837209302326,0.0348837209302326,"LHPP 1early2023","2023","LHPP 1early"
"1028","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0348837209302326,0.209302325581395,"LHPP 1early2023","2023","LHPP 1early"
"1029","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0348837209302326,0.0348837209302326,"LHPP 1early2023","2023","LHPP 1early"
"1030","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0348837209302326,0.104651162790698,"LHPP 1early2023","2023","LHPP 1early"
"1031","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0348837209302326,0,"LHPP 1early2023","2023","LHPP 1early"
"1032","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0348837209302326,0,"LHPP 1early2023","2023","LHPP 1early"
"1033","Oenothera biennis s.l.","common evening primrose",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00581395348837209,0.00581395348837209,"LHPP 1early2023","2023","LHPP 1early"
"1034","Antennaria spp.",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0348837209302326,0.0697674418604651,"LHPP 1early2023","2023","LHPP 1early"
"1035","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,2,">5-25%",15,15,0.277777777777778,0.833333333333333,"LHPP 1early2023","2023","LHPP 1early"
"1036","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.277777777777778,1.38888888888889,"LHPP 1early2023","2023","LHPP 1early"
"1037","Poa spp.",NA,0,"G","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0555555555555556,0,"LHPP 1early2023","2023","LHPP 1early"
"1038","Unknown grass 1",NA,0,"G","Native",NA,NA,NA,2,">5-25%",15,15,0.277777777777778,0,"LHPP 1early2023","2023","LHPP 1early"
"1039","Elymus spp.",NA,3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0555555555555556,0.166666666666667,"LHPP 1early2023","2023","LHPP 1early"
"1040","Carex spp.",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0555555555555556,0.166666666666667,"LHPP 1early2023","2023","LHPP 1early"
"1041","Rhus glabra","smooth sumac",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.06,0.12,"LHPP 2late2023","2023","LHPP 2late"
"1042","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.06,0.18,"LHPP 2late2023","2023","LHPP 2late"
"1043","Quercus rubra","northern red oak",5,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.06,0.3,"LHPP 2late2023","2023","LHPP 2late"
"1044","Morus alba","white mulberry",0,"D","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.06,0,"LHPP 2late2023","2023","LHPP 2late"
"1045","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.06,0,"LHPP 2late2023","2023","LHPP 2late"
"1046","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.06,0,"LHPP 2late2023","2023","LHPP 2late"
"1047","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.06,0.12,"LHPP 2late2023","2023","LHPP 2late"
"1048","Malus spp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.06,0,"LHPP 2late2023","2023","LHPP 2late"
"1049","Acer ginnala","amur maple",0,"D","Introduced","NA","0",NA,NA,">1-5%",3,3,0.06,0,"LHPP 2late2023","2023","LHPP 2late"
"1050","Rubus allegheniensis","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.06,0.12,"LHPP 2late2023","2023","LHPP 2late"
"1051","Exotic lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,2,">5-25%",15,15,0.3,0,"LHPP 2late2023","2023","LHPP 2late"
"1052","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,1,">1-5%",3,3,0.06,0.12,"LHPP 2late2023","2023","LHPP 2late"
"1053","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.01,0.03,"LHPP 2late2023","2023","LHPP 2late"
"1054","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">0-1%",0.5,0.5,0.01,0.04,"LHPP 2late2023","2023","LHPP 2late"
"1055","Morus alba","white mulberry",0,"D","Introduced","FAC","0",NA,NA,">0-1%",0.5,0.5,0.01,0,"LHPP 2late2023","2023","LHPP 2late"
"1056","Quercus alba","white oak",7,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.01,0.07,"LHPP 2late2023","2023","LHPP 2late"
"1057","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1058","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1059","Linaria vulgaris","butter-and-eggs",0,"H","Introduced","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1060","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1061","Solidago speciosa","showy goldenrod",5,"H","Native","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1062","Pseudognaphalium obtusifolium","sweet everlasting",3,"H","Native","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1063","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1064","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1065","Crotalaria sagittalis","rattlebox",3,"H","Native","NA","SC",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1066","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1067","Crocanthemum bicknellii","hoary frostweed",6,"H","Native",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1068","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1069","Physalis virginiana","Virginia ground cherry",4,"H","Native","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1070","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1071","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1072","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1073","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1074","Tragopogon dubius","yellow goat's beard",0,"H","Introduced","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1075","Silene latifolia","white campion",0,"H","Introduced","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1076","Trifolium pratense","red clover",0,"H","Introduced","FACU+","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1077","Botrychium dissectum","dissected grapefern",4,"H","Native","FAC","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1078","Desmodium canadense","Canada tick trefoil",4,"H","Native","FAC-","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1079","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1080","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1081","Antennaria spp.",NA,2,"H","Native",NA,"0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1082","Symphyotrichum oolentangiense","skyblue aster",5,"H","Native","NA","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1083","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1084","Cirsium arvense","Canada thistle",0,"H","Introduced","FACU","0",NA,NA,NA,NA,NA,NA,NA,"LHPP 2late2023","2023","LHPP 2late"
"1085","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.29126213592233,1.45631067961165,"LHPP 2late2023","2023","LHPP 2late"
"1086","Cyperus schweinitzii","Schweinitz's nut sedge",5,"G","Native","FACU+","0",NA,NA,">1-5%",3,3,0.058252427184466,0.29126213592233,"LHPP 2late2023","2023","LHPP 2late"
"1087","Cyperus lupulinus","slender nut sedge",6,"G","Native","[FACU-]","0",NA,NA,">1-5%",3,3,0.058252427184466,0.349514563106796,"LHPP 2late2023","2023","LHPP 2late"
"1088","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,2,">5-25%",15,15,0.29126213592233,0.87378640776699,"LHPP 2late2023","2023","LHPP 2late"
"1089","Digitaria cognata","fall witch grass",2,"G","Native","NA","0",NA,1,">1-5%",3,3,0.058252427184466,0.116504854368932,"LHPP 2late2023","2023","LHPP 2late"
"1090","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.058252427184466,0,"LHPP 2late2023","2023","LHPP 2late"
"1091","Dichanthelium acuminatum","hairy panic grass",5,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.058252427184466,0.29126213592233,"LHPP 2late2023","2023","LHPP 2late"
"1092","Eragrostis spectabilis","purple lovegrass",3,"G","Native","UPL","0",NA,NA,">1-5%",3,3,0.058252427184466,0.174757281553398,"LHPP 2late2023","2023","LHPP 2late"
"1093","Setaria pumila",NA,0,"G","Introduced","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00970873786407767,0,"LHPP 2late2023","2023","LHPP 2late"
"1094","Eriochloa villosa","hairy cupgrass",0,"G","Introduced","NA","0",NA,NA,">1-5%",3,3,0.058252427184466,0,"LHPP 2late2023","2023","LHPP 2late"
"1095","Quercus ellipsoidalis","northern pin oak",5,"D","Native","NA","0",NA,2,">5-25%",15,15,0.202702702702703,1.01351351351351,"LHPP 2early2023","2023","LHPP 2early"
"1096","Rubus allegheniensis","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,2,">5-25%",15,15,0.202702702702703,0.405405405405405,"LHPP 2early2023","2023","LHPP 2early"
"1097","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.0405405405405405,0,"LHPP 2early2023","2023","LHPP 2early"
"1098","Exotic lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,2,">5-25%",15,15,0.202702702702703,0,"LHPP 2early2023","2023","LHPP 2early"
"1099","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.027027027027027,"LHPP 2early2023","2023","LHPP 2early"
"1100","Rubus occidentalis","black raspberry",2,"D","Native","NA","0",NA,2,">5-25%",15,15,0.202702702702703,0.405405405405405,"LHPP 2early2023","2023","LHPP 2early"
"1101","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0405405405405405,0.121621621621622,"LHPP 2early2023","2023","LHPP 2early"
"1102","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0405405405405405,0,"LHPP 2early2023","2023","LHPP 2early"
"1103","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0.0135135135135135,"LHPP 2early2023","2023","LHPP 2early"
"1104","Acer ginnala","amur maple",0,"D","Introduced","NA","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0,"LHPP 2early2023","2023","LHPP 2early"
"1105","Morus alba","white mulberry",0,"D","Introduced","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00675675675675676,0,"LHPP 2early2023","2023","LHPP 2early"
"1106","Rhus glabra","smooth sumac",2,"D","Native","NA","0",NA,NA,">1-5%",3,3,0.0405405405405405,0.0810810810810811,"LHPP 2early2023","2023","LHPP 2early"
"1107","Solidago speciosa","showy goldenrod",5,"H","Native","NA","0",NA,2,">5-25%",15,15,0.188679245283019,0.943396226415094,"LHPP 2early2023","2023","LHPP 2early"
"1108","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0377358490566038,0.0754716981132075,"LHPP 2early2023","2023","LHPP 2early"
"1109","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.188679245283019,0.188679245283019,"LHPP 2early2023","2023","LHPP 2early"
"1110","Physalis virginiana","Virginia ground cherry",4,"H","Native","NA","0",NA,NA,">1-5%",3,3,0.0377358490566038,0.150943396226415,"LHPP 2early2023","2023","LHPP 2early"
"1111","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,2,">5-25%",15,15,0.188679245283019,0.566037735849057,"LHPP 2early2023","2023","LHPP 2early"
"1112","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0377358490566038,0,"LHPP 2early2023","2023","LHPP 2early"
"1113","Linaria vulgaris","butter-and-eggs",0,"H","Introduced","NA","0",NA,1,">1-5%",3,3,0.0377358490566038,0,"LHPP 2early2023","2023","LHPP 2early"
"1114","Crocanthemum bicknellii","hoary frostweed",6,"H","Native",NA,NA,NA,1,">1-5%",3,3,0.0377358490566038,0.226415094339623,"LHPP 2early2023","2023","LHPP 2early"
"1115","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00628930817610063,0.0188679245283019,"LHPP 2early2023","2023","LHPP 2early"
"1116","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0377358490566038,0,"LHPP 2early2023","2023","LHPP 2early"
"1117","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0377358490566038,0.0377358490566038,"LHPP 2early2023","2023","LHPP 2early"
"1118","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0377358490566038,0.0377358490566038,"LHPP 2early2023","2023","LHPP 2early"
"1119","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00628930817610063,0.0377358490566038,"LHPP 2early2023","2023","LHPP 2early"
"1120","Echinacea angustifolia","narrow-leaved purple coneflower",7,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0377358490566038,0.264150943396226,"LHPP 2early2023","2023","LHPP 2early"
"1121","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0377358490566038,0,"LHPP 2early2023","2023","LHPP 2early"
"1122","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0377358490566038,0.150943396226415,"LHPP 2early2023","2023","LHPP 2early"
"1123","Symphyotrichum spp.",NA,1,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00628930817610063,0.00628930817610063,"LHPP 2early2023","2023","LHPP 2early"
"1124","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,2,">5-25%",15,15,0.3125,0.9375,"LHPP 2early2023","2023","LHPP 2early"
"1125","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.3125,1.5625,"LHPP 2early2023","2023","LHPP 2early"
"1126","Unknown grass 1",NA,0,"G","Introduced",NA,NA,NA,2,">5-25%",15,15,0.3125,0,"LHPP 2early2023","2023","LHPP 2early"
"1127","Poa spp.",NA,0,"G","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0625,0,"LHPP 2early2023","2023","LHPP 2early"
"1128","Quercus rubra","northern red oak",5,"D","Native","FACU","0",NA,3,">25-50%",37.5,37.5,0.18796992481203,0.93984962406015,"LHSP 1-12023","2023","LHSP 1-1"
"1129","Quercus alba","white oak",7,"D","Native","FACU","0",NA,3,">25-50%",37.5,37.5,0.18796992481203,1.31578947368421,"LHSP 1-12023","2023","LHSP 1-1"
"1130","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0150375939849624,0.0601503759398496,"LHSP 1-12023","2023","LHSP 1-1"
"1131","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.0150375939849624,0.0451127819548872,"LHSP 1-12023","2023","LHSP 1-1"
"1132","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0150375939849624,0.0451127819548872,"LHSP 1-12023","2023","LHSP 1-1"
"1133","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,2,">5-25%",15,15,0.075187969924812,0.150375939849624,"LHSP 1-12023","2023","LHSP 1-1"
"1134","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,2,">5-25%",15,15,0.075187969924812,0,"LHSP 1-12023","2023","LHSP 1-1"
"1135","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0150375939849624,0.0451127819548872,"LHSP 1-12023","2023","LHSP 1-1"
